x,y,z
-0.0199805,0.0984375,0.97709
-0.0221289,0.101562,0.976582
-0.0279883,0.107188,0.978496
-0.0311914,0.105508,0.978066
-0.0270703,0.101406,0.978535
-0.0277539,0.105664,0.978672
-0.0238086,0.109199,0.98082
-0.0222461,0.105645,0.982324
-0.0244336,0.101992,0.976133
-0.0285156,0.103672,0.971523
-0.0266406,0.104375,0.971133
-0.0253906,0.10666,0.973438
-0.0245117,0.108223,0.971348
-0.025957,0.104688,0.972031
-0.0242578,0.0996875,0.97168
-0.0244727,0.103906,0.971875
-0.0255078,0.104355,0.969805
-0.0282813,0.104375,0.969863
-0.0257422,0.103906,0.968398
-0.0241992,0.104941,0.968965
-0.0245898,0.107051,0.96918
-0.0307422,0.108066,0.971777
-0.0317969,0.104492,0.967461
-0.0305859,0.104668,0.966914
-0.0280859,0.109297,0.966855
-0.0324805,0.108418,0.966328
-0.0348242,0.107773,0.964336
-0.0305664,0.109473,0.961914
-0.0281836,0.109512,0.956387
-0.0269727,0.105781,0.958301
-0.0293164,0.10541,0.958633
-0.0274805,0.104844,0.960215
-0.0304687,0.105703,0.960234
-0.0322852,0.104824,0.95791
-0.0292969,0.109277,0.959277
-0.0273828,0.107598,0.958848
-0.0316406,0.105645,0.955918
-0.028457,0.10541,0.955137
-0.0305273,0.105059,0.956504
-0.0283594,0.106621,0.956699
-0.0282617,0.1075,0.956191
-0.0283008,0.104023,0.954063
-0.0285547,0.105879,0.954688
-0.0292188,0.107461,0.956719
-0.0266406,0.108906,0.957773
-0.0280078,0.110625,0.956777
-0.0292578,0.110508,0.957187
-0.0301562,0.109238,0.956426
-0.0287891,0.104941,0.954746
-0.0306836,0.105,0.950059
-0.0289648,0.108125,0.950313
-0.0313477,0.11418,0.956055
-0.0308398,0.118613,0.96123
-0.0298047,0.111602,0.962773
-0.0266797,0.107266,0.963164
-0.0287891,0.11168,0.959863
-0.0331445,0.106934,0.951738
-0.0302148,0.0932812,0.949004
-0.0264062,0.101992,0.953379
-0.0285156,0.119023,0.961641
-0.0269922,0.115898,0.962344
-0.0303711,0.10291,0.95748
-0.0294141,0.104863,0.954844
