x,y,z
-0.056582,0.120234,0.966387
-0.0595508,0.121367,0.964355
-0.0567187,0.116836,0.961035
-0.0543945,0.111719,0.95709
-0.0530664,0.115527,0.950313
-0.0563477,0.125391,0.95002
-0.0582227,0.119668,0.951738
-0.0556055,0.122031,0.95168
-0.0608789,0.131016,0.95123
-0.0616797,0.131348,0.95127
-0.0593164,0.13043,0.952891
-0.0579687,0.132637,0.959805
-0.0637891,0.130137,0.965215
-0.0607031,0.12748,0.964648
-0.0571484,0.12877,0.961094
-0.0579883,0.129746,0.965
-0.0587109,0.123867,0.967793
-0.0574609,0.120254,0.963535
-0.0555469,0.123066,0.959375
-0.0572266,0.120801,0.959258
-0.0535938,0.117422,0.952578
-0.0543945,0.121348,0.949746
-0.0513477,0.123438,0.950469
-0.0530469,0.121309,0.951934
-0.0562305,0.121387,0.949414
-0.0600586,0.124844,0.948262
-0.0588477,0.130137,0.951777
-0.0540234,0.129648,0.953242
-0.0545508,0.129473,0.956367
-0.0607617,0.131777,0.96082
-0.0576953,0.12377,0.962051
-0.0550195,0.121797,0.962695
-0.0591406,0.123691,0.963066
-0.0601563,0.12166,0.962227
-0.0564258,0.120957,0.963438
-0.0518359,0.122109,0.963906
-0.0536523,0.119199,0.963457
-0.054043,0.113652,0.956797
-0.0532422,0.116855,0.952734
-0.0555469,0.122715,0.950371
-0.0521484,0.12457,0.952754
-0.0538281,0.126074,0.951621
-0.0569336,0.127949,0.953242
-0.0557031,0.129316,0.956895
-0.0598438,0.125918,0.957695
-0.0602539,0.1325,0.958164
-0.0601953,0.132676,0.961719
-0.0610547,0.129395,0.963984
-0.0615039,0.125273,0.964297
-0.0603516,0.128457,0.966328
-0.0585742,0.126582,0.965879
-0.0579687,0.12248,0.963613
-0.0562109,0.122988,0.963086
-0.0572656,0.119297,0.963145
-0.0573828,0.11502,0.958945
-0.0533008,0.118672,0.954238
-0.0569727,0.12748,0.956113
-0.0575586,0.125625,0.956816
-0.0578125,0.122285,0.953125
-0.0556641,0.128906,0.953438
-0.0573437,0.132988,0.959004
-0.0611523,0.130137,0.96166
-0.0591992,0.134863,0.963477
-0.0577344,0.136758,0.967793
-0.0565039,0.130371,0.974629
-0.0577148,0.128145,0.973438
-0.0619141,0.129336,0.972109
-0.0625391,0.12709,0.972227
-0.061582,0.122637,0.974023
-0.0588281,0.121758,0.969766
-0.0542773,0.120938,0.965605
-0.0532227,0.118223,0.962266
-0.0516211,0.118125,0.96041
-0.0579883,0.122207,0.960254
-0.0580273,0.125527,0.960352
-0.0564844,0.127715,0.961973
-0.0587695,0.130859,0.961445
-0.0568164,0.131035,0.965684
-0.0572656,0.12752,0.965156
-0.0545703,0.133066,0.966836
-0.0568555,0.136191,0.970098
-0.0589063,0.130781,0.973066
-0.0570898,0.125645,0.972949
-0.0565625,0.127051,0.973496
-0.0565625,0.125918,0.972891
-0.0562695,0.123535,0.969785
-0.0577148,0.121113,0.970078
-0.0564648,0.119414,0.969023
-0.0540625,0.113965,0.962793
-0.0527734,0.116035,0.959375
-0.0550781,0.12373,0.95998
-0.0561133,0.125254,0.958184
-0.0548047,0.125176,0.956367
-0.0552734,0.127578,0.958145
-0.0578906,0.128438,0.961914
-0.0593359,0.126953,0.961992
-0.0583008,0.131465,0.965742
-0.0605859,0.133164,0.970352
-0.0619531,0.128125,0.973496
-0.0637109,0.125078,0.970684
-0.0612695,0.124668,0.969043
-0.0576172,0.123789,0.972187
-0.0581055,0.120059,0.97248
-0.0573047,0.122285,0.971445
-0.0589648,0.121211,0.968164
-0.0575391,0.117051,0.96252
-0.0541211,0.120098,0.957754
-0.0508789,0.12334,0.95916
-0.0548828,0.125195,0.958574
-0.0569922,0.126621,0.956855
-0.0549609,0.126445,0.958906
-0.0592969,0.12957,0.957656
